user,stimulus_order,image_a,image_b,reference_a,reference_b,choice
test1,1103,images/train_2000/BC38_R01.png_crop_757_0000_a.png,images/train_2000/BC38_R01.png_crop_757_0000_b.png,images/train_2000/BC38_R01.png_crop_757_0000_ref.png,images/train_2000/BC38_R01.png_crop_757_0000_ref.png,A
test1,1104,images/train_2000/BC38_R02.png_crop_115_0000_a.png,images/train_2000/BC38_R02.png_crop_115_0000_b.png,images/train_2000/BC38_R02.png_crop_115_0000_ref.png,images/train_2000/BC38_R02.png_crop_115_0000_ref.png,B
test1,1105,images/train_2000/BC38_R02.png_crop_117_0000_a.png,images/train_2000/BC38_R02.png_crop_117_0000_b.png,images/train_2000/BC38_R02.png_crop_117_0000_ref.png,images/train_2000/BC38_R02.png_crop_117_0000_ref.png,B
test1,1106,images/train_2000/BC38_R02.png_crop_126_0000_a.png,images/train_2000/BC38_R02.png_crop_126_0000_b.png,images/train_2000/BC38_R02.png_crop_126_0000_ref.png,images/train_2000/BC38_R02.png_crop_126_0000_ref.png,A
test1,1107,images/train_2000/BC38_R02.png_crop_127_0000_a.png,images/train_2000/BC38_R02.png_crop_127_0000_b.png,images/train_2000/BC38_R02.png_crop_127_0000_ref.png,images/train_2000/BC38_R02.png_crop_127_0000_ref.png,B
test1,1108,images/train_2000/BC38_R02.png_crop_135_0000_a.png,images/train_2000/BC38_R02.png_crop_135_0000_b.png,images/train_2000/BC38_R02.png_crop_135_0000_ref.png,images/train_2000/BC38_R02.png_crop_135_0000_ref.png,B
test1,1109,images/train_2000/BC38_R02.png_crop_145_0000_a.png,images/train_2000/BC38_R02.png_crop_145_0000_b.png,images/train_2000/BC38_R02.png_crop_145_0000_ref.png,images/train_2000/BC38_R02.png_crop_145_0000_ref.png,B
test1,1110,images/train_2000/BC38_R02.png_crop_154_0000_a.png,images/train_2000/BC38_R02.png_crop_154_0000_b.png,images/train_2000/BC38_R02.png_crop_154_0000_ref.png,images/train_2000/BC38_R02.png_crop_154_0000_ref.png,B
test1,1111,images/train_2000/BC38_R02.png_crop_236_0000_a.png,images/train_2000/BC38_R02.png_crop_236_0000_b.png,images/train_2000/BC38_R02.png_crop_236_0000_ref.png,images/train_2000/BC38_R02.png_crop_236_0000_ref.png,A
test1,1112,images/train_2000/BC38_R02.png_crop_243_0000_a.png,images/train_2000/BC38_R02.png_crop_243_0000_b.png,images/train_2000/BC38_R02.png_crop_243_0000_ref.png,images/train_2000/BC38_R02.png_crop_243_0000_ref.png,A
test1,1113,images/train_2000/BC38_R02.png_crop_245_0000_a.png,images/train_2000/BC38_R02.png_crop_245_0000_b.png,images/train_2000/BC38_R02.png_crop_245_0000_ref.png,images/train_2000/BC38_R02.png_crop_245_0000_ref.png,B
test1,1114,images/train_2000/BC38_R02.png_crop_282_0000_a.png,images/train_2000/BC38_R02.png_crop_282_0000_b.png,images/train_2000/BC38_R02.png_crop_282_0000_ref.png,images/train_2000/BC38_R02.png_crop_282_0000_ref.png,A
test1,1115,images/train_2000/BC38_R02.png_crop_315_0000_a.png,images/train_2000/BC38_R02.png_crop_315_0000_b.png,images/train_2000/BC38_R02.png_crop_315_0000_ref.png,images/train_2000/BC38_R02.png_crop_315_0000_ref.png,A
test1,1116,images/train_2000/BC38_R02.png_crop_349_0000_a.png,images/train_2000/BC38_R02.png_crop_349_0000_b.png,images/train_2000/BC38_R02.png_crop_349_0000_ref.png,images/train_2000/BC38_R02.png_crop_349_0000_ref.png,B
test1,1117,images/train_2000/BC38_R02.png_crop_362_0000_a.png,images/train_2000/BC38_R02.png_crop_362_0000_b.png,images/train_2000/BC38_R02.png_crop_362_0000_ref.png,images/train_2000/BC38_R02.png_crop_362_0000_ref.png,A
test1,1118,images/train_2000/BC38_R02.png_crop_367_0000_a.png,images/train_2000/BC38_R02.png_crop_367_0000_b.png,images/train_2000/BC38_R02.png_crop_367_0000_ref.png,images/train_2000/BC38_R02.png_crop_367_0000_ref.png,B
test1,1119,images/train_2000/BC38_R02.png_crop_421_0000_a.png,images/train_2000/BC38_R02.png_crop_421_0000_b.png,images/train_2000/BC38_R02.png_crop_421_0000_ref.png,images/train_2000/BC38_R02.png_crop_421_0000_ref.png,B
test1,1120,images/train_2000/BC38_R02.png_crop_447_0000_a.png,images/train_2000/BC38_R02.png_crop_447_0000_b.png,images/train_2000/BC38_R02.png_crop_447_0000_ref.png,images/train_2000/BC38_R02.png_crop_447_0000_ref.png,B
test1,1121,images/train_2000/BC38_R02.png_crop_451_0000_a.png,images/train_2000/BC38_R02.png_crop_451_0000_b.png,images/train_2000/BC38_R02.png_crop_451_0000_ref.png,images/train_2000/BC38_R02.png_crop_451_0000_ref.png,B
test1,1122,images/train_2000/BC38_R02.png_crop_454_0000_a.png,images/train_2000/BC38_R02.png_crop_454_0000_b.png,images/train_2000/BC38_R02.png_crop_454_0000_ref.png,images/train_2000/BC38_R02.png_crop_454_0000_ref.png,B
test1,1123,images/train_2000/BC38_R02.png_crop_462_0000_a.png,images/train_2000/BC38_R02.png_crop_462_0000_b.png,images/train_2000/BC38_R02.png_crop_462_0000_ref.png,images/train_2000/BC38_R02.png_crop_462_0000_ref.png,A
test1,1124,images/train_2000/BC38_R02.png_crop_468_0000_a.png,images/train_2000/BC38_R02.png_crop_468_0000_b.png,images/train_2000/BC38_R02.png_crop_468_0000_ref.png,images/train_2000/BC38_R02.png_crop_468_0000_ref.png,B
test1,1125,images/train_2000/BC38_R02.png_crop_476_0000_a.png,images/train_2000/BC38_R02.png_crop_476_0000_b.png,images/train_2000/BC38_R02.png_crop_476_0000_ref.png,images/train_2000/BC38_R02.png_crop_476_0000_ref.png,B
test1,1126,images/train_2000/BC38_R02.png_crop_491_0000_a.png,images/train_2000/BC38_R02.png_crop_491_0000_b.png,images/train_2000/BC38_R02.png_crop_491_0000_ref.png,images/train_2000/BC38_R02.png_crop_491_0000_ref.png,B
test1,1127,images/train_2000/BC38_R02.png_crop_492_0000_a.png,images/train_2000/BC38_R02.png_crop_492_0000_b.png,images/train_2000/BC38_R02.png_crop_492_0000_ref.png,images/train_2000/BC38_R02.png_crop_492_0000_ref.png,B
test1,1128,images/train_2000/BC38_R02.png_crop_51_0000_a.png,images/train_2000/BC38_R02.png_crop_51_0000_b.png,images/train_2000/BC38_R02.png_crop_51_0000_ref.png,images/train_2000/BC38_R02.png_crop_51_0000_ref.png,A
test1,1129,images/train_2000/BC38_R02.png_crop_644_0000_a.png,images/train_2000/BC38_R02.png_crop_644_0000_b.png,images/train_2000/BC38_R02.png_crop_644_0000_ref.png,images/train_2000/BC38_R02.png_crop_644_0000_ref.png,B
test1,1130,images/train_2000/BC38_R02.png_crop_645_0000_a.png,images/train_2000/BC38_R02.png_crop_645_0000_b.png,images/train_2000/BC38_R02.png_crop_645_0000_ref.png,images/train_2000/BC38_R02.png_crop_645_0000_ref.png,B
test1,1131,images/train_2000/BC38_R02.png_crop_651_0000_a.png,images/train_2000/BC38_R02.png_crop_651_0000_b.png,images/train_2000/BC38_R02.png_crop_651_0000_ref.png,images/train_2000/BC38_R02.png_crop_651_0000_ref.png,A
test1,1132,images/train_2000/BC38_R02.png_crop_66_0000_a.png,images/train_2000/BC38_R02.png_crop_66_0000_b.png,images/train_2000/BC38_R02.png_crop_66_0000_ref.png,images/train_2000/BC38_R02.png_crop_66_0000_ref.png,B
test1,1133,images/train_2000/BC38_R02.png_crop_671_0000_a.png,images/train_2000/BC38_R02.png_crop_671_0000_b.png,images/train_2000/BC38_R02.png_crop_671_0000_ref.png,images/train_2000/BC38_R02.png_crop_671_0000_ref.png,A
test1,1134,images/train_2000/BC38_R02.png_crop_679_0000_a.png,images/train_2000/BC38_R02.png_crop_679_0000_b.png,images/train_2000/BC38_R02.png_crop_679_0000_ref.png,images/train_2000/BC38_R02.png_crop_679_0000_ref.png,B
test1,1135,images/train_2000/BC38_R02.png_crop_683_0000_a.png,images/train_2000/BC38_R02.png_crop_683_0000_b.png,images/train_2000/BC38_R02.png_crop_683_0000_ref.png,images/train_2000/BC38_R02.png_crop_683_0000_ref.png,A
test1,1136,images/train_2000/BC38_R02.png_crop_691_0000_a.png,images/train_2000/BC38_R02.png_crop_691_0000_b.png,images/train_2000/BC38_R02.png_crop_691_0000_ref.png,images/train_2000/BC38_R02.png_crop_691_0000_ref.png,A
test1,1137,images/train_2000/BC38_R02.png_crop_709_0000_a.png,images/train_2000/BC38_R02.png_crop_709_0000_b.png,images/train_2000/BC38_R02.png_crop_709_0000_ref.png,images/train_2000/BC38_R02.png_crop_709_0000_ref.png,A
test1,1138,images/train_2000/BC38_R02.png_crop_710_0000_a.png,images/train_2000/BC38_R02.png_crop_710_0000_b.png,images/train_2000/BC38_R02.png_crop_710_0000_ref.png,images/train_2000/BC38_R02.png_crop_710_0000_ref.png,A
test1,1139,images/train_2000/BC38_R02.png_crop_735_0000_a.png,images/train_2000/BC38_R02.png_crop_735_0000_b.png,images/train_2000/BC38_R02.png_crop_735_0000_ref.png,images/train_2000/BC38_R02.png_crop_735_0000_ref.png,B
test1,1140,images/train_2000/BC38_R02.png_crop_751_0000_a.png,images/train_2000/BC38_R02.png_crop_751_0000_b.png,images/train_2000/BC38_R02.png_crop_751_0000_ref.png,images/train_2000/BC38_R02.png_crop_751_0000_ref.png,A
test1,1141,images/train_2000/BC38_R02.png_crop_769_0000_a.png,images/train_2000/BC38_R02.png_crop_769_0000_b.png,images/train_2000/BC38_R02.png_crop_769_0000_ref.png,images/train_2000/BC38_R02.png_crop_769_0000_ref.png,B
test1,1142,images/train_2000/BC38_R03.png_crop_112_0000_a.png,images/train_2000/BC38_R03.png_crop_112_0000_b.png,images/train_2000/BC38_R03.png_crop_112_0000_ref.png,images/train_2000/BC38_R03.png_crop_112_0000_ref.png,A
test1,1143,images/train_2000/BC38_R03.png_crop_132_0000_a.png,images/train_2000/BC38_R03.png_crop_132_0000_b.png,images/train_2000/BC38_R03.png_crop_132_0000_ref.png,images/train_2000/BC38_R03.png_crop_132_0000_ref.png,A
test1,1144,images/train_2000/BC38_R03.png_crop_173_0000_a.png,images/train_2000/BC38_R03.png_crop_173_0000_b.png,images/train_2000/BC38_R03.png_crop_173_0000_ref.png,images/train_2000/BC38_R03.png_crop_173_0000_ref.png,A
test1,1145,images/train_2000/BC38_R03.png_crop_303_0000_a.png,images/train_2000/BC38_R03.png_crop_303_0000_b.png,images/train_2000/BC38_R03.png_crop_303_0000_ref.png,images/train_2000/BC38_R03.png_crop_303_0000_ref.png,B
test1,1146,images/train_2000/BC38_R03.png_crop_367_0000_a.png,images/train_2000/BC38_R03.png_crop_367_0000_b.png,images/train_2000/BC38_R03.png_crop_367_0000_ref.png,images/train_2000/BC38_R03.png_crop_367_0000_ref.png,A
test1,1147,images/train_2000/BC38_R03.png_crop_372_0000_a.png,images/train_2000/BC38_R03.png_crop_372_0000_b.png,images/train_2000/BC38_R03.png_crop_372_0000_ref.png,images/train_2000/BC38_R03.png_crop_372_0000_ref.png,B
test1,1148,images/train_2000/BC38_R03.png_crop_392_0000_a.png,images/train_2000/BC38_R03.png_crop_392_0000_b.png,images/train_2000/BC38_R03.png_crop_392_0000_ref.png,images/train_2000/BC38_R03.png_crop_392_0000_ref.png,A
test1,1149,images/train_2000/BC38_R03.png_crop_395_0000_a.png,images/train_2000/BC38_R03.png_crop_395_0000_b.png,images/train_2000/BC38_R03.png_crop_395_0000_ref.png,images/train_2000/BC38_R03.png_crop_395_0000_ref.png,B
test1,1150,images/train_2000/BC38_R03.png_crop_401_0000_a.png,images/train_2000/BC38_R03.png_crop_401_0000_b.png,images/train_2000/BC38_R03.png_crop_401_0000_ref.png,images/train_2000/BC38_R03.png_crop_401_0000_ref.png,A
test1,1151,images/train_2000/BC38_R03.png_crop_420_0000_a.png,images/train_2000/BC38_R03.png_crop_420_0000_b.png,images/train_2000/BC38_R03.png_crop_420_0000_ref.png,images/train_2000/BC38_R03.png_crop_420_0000_ref.png,B
test1,1152,images/train_2000/BC38_R03.png_crop_421_0000_a.png,images/train_2000/BC38_R03.png_crop_421_0000_b.png,images/train_2000/BC38_R03.png_crop_421_0000_ref.png,images/train_2000/BC38_R03.png_crop_421_0000_ref.png,A
test1,1153,images/train_2000/BC38_R03.png_crop_454_0000_a.png,images/train_2000/BC38_R03.png_crop_454_0000_b.png,images/train_2000/BC38_R03.png_crop_454_0000_ref.png,images/train_2000/BC38_R03.png_crop_454_0000_ref.png,A
test1,1154,images/train_2000/BC38_R03.png_crop_470_0000_a.png,images/train_2000/BC38_R03.png_crop_470_0000_b.png,images/train_2000/BC38_R03.png_crop_470_0000_ref.png,images/train_2000/BC38_R03.png_crop_470_0000_ref.png,B
test1,1155,images/train_2000/BC38_R03.png_crop_495_0000_a.png,images/train_2000/BC38_R03.png_crop_495_0000_b.png,images/train_2000/BC38_R03.png_crop_495_0000_ref.png,images/train_2000/BC38_R03.png_crop_495_0000_ref.png,A
test1,1156,images/train_2000/BC38_R03.png_crop_498_0000_a.png,images/train_2000/BC38_R03.png_crop_498_0000_b.png,images/train_2000/BC38_R03.png_crop_498_0000_ref.png,images/train_2000/BC38_R03.png_crop_498_0000_ref.png,A
test1,1157,images/train_2000/BC38_R03.png_crop_507_0000_a.png,images/train_2000/BC38_R03.png_crop_507_0000_b.png,images/train_2000/BC38_R03.png_crop_507_0000_ref.png,images/train_2000/BC38_R03.png_crop_507_0000_ref.png,A
test1,1158,images/train_2000/BC38_R03.png_crop_536_0000_a.png,images/train_2000/BC38_R03.png_crop_536_0000_b.png,images/train_2000/BC38_R03.png_crop_536_0000_ref.png,images/train_2000/BC38_R03.png_crop_536_0000_ref.png,B
test1,1159,images/train_2000/BC38_R03.png_crop_538_0000_a.png,images/train_2000/BC38_R03.png_crop_538_0000_b.png,images/train_2000/BC38_R03.png_crop_538_0000_ref.png,images/train_2000/BC38_R03.png_crop_538_0000_ref.png,B
test1,1160,images/train_2000/BC38_R03.png_crop_564_0000_a.png,images/train_2000/BC38_R03.png_crop_564_0000_b.png,images/train_2000/BC38_R03.png_crop_564_0000_ref.png,images/train_2000/BC38_R03.png_crop_564_0000_ref.png,B
test1,1161,images/train_2000/BC38_R03.png_crop_599_0000_a.png,images/train_2000/BC38_R03.png_crop_599_0000_b.png,images/train_2000/BC38_R03.png_crop_599_0000_ref.png,images/train_2000/BC38_R03.png_crop_599_0000_ref.png,A
test1,1162,images/train_2000/BC38_R03.png_crop_609_0000_a.png,images/train_2000/BC38_R03.png_crop_609_0000_b.png,images/train_2000/BC38_R03.png_crop_609_0000_ref.png,images/train_2000/BC38_R03.png_crop_609_0000_ref.png,B
test1,1163,images/train_2000/BC38_R03.png_crop_692_0000_a.png,images/train_2000/BC38_R03.png_crop_692_0000_b.png,images/train_2000/BC38_R03.png_crop_692_0000_ref.png,images/train_2000/BC38_R03.png_crop_692_0000_ref.png,B
test1,1164,images/train_2000/BC38_R03.png_crop_759_0000_a.png,images/train_2000/BC38_R03.png_crop_759_0000_b.png,images/train_2000/BC38_R03.png_crop_759_0000_ref.png,images/train_2000/BC38_R03.png_crop_759_0000_ref.png,B
test1,1165,images/train_2000/BC38_R03.png_crop_786_0000_a.png,images/train_2000/BC38_R03.png_crop_786_0000_b.png,images/train_2000/BC38_R03.png_crop_786_0000_ref.png,images/train_2000/BC38_R03.png_crop_786_0000_ref.png,B
test1,1166,images/train_2000/BC38_R03.png_crop_793_0000_a.png,images/train_2000/BC38_R03.png_crop_793_0000_b.png,images/train_2000/BC38_R03.png_crop_793_0000_ref.png,images/train_2000/BC38_R03.png_crop_793_0000_ref.png,A
test1,1167,images/train_2000/BC38_R03.png_crop_794_0000_a.png,images/train_2000/BC38_R03.png_crop_794_0000_b.png,images/train_2000/BC38_R03.png_crop_794_0000_ref.png,images/train_2000/BC38_R03.png_crop_794_0000_ref.png,B
test1,1168,images/train_2000/BC38_R03.png_crop_824_0000_a.png,images/train_2000/BC38_R03.png_crop_824_0000_b.png,images/train_2000/BC38_R03.png_crop_824_0000_ref.png,images/train_2000/BC38_R03.png_crop_824_0000_ref.png,B
test1,1169,images/train_2000/BC38_R04.png_crop_132_0000_a.png,images/train_2000/BC38_R04.png_crop_132_0000_b.png,images/train_2000/BC38_R04.png_crop_132_0000_ref.png,images/train_2000/BC38_R04.png_crop_132_0000_ref.png,B
test1,1170,images/train_2000/BC38_R04.png_crop_148_0000_a.png,images/train_2000/BC38_R04.png_crop_148_0000_b.png,images/train_2000/BC38_R04.png_crop_148_0000_ref.png,images/train_2000/BC38_R04.png_crop_148_0000_ref.png,A
test1,1171,images/train_2000/BC38_R04.png_crop_187_0000_a.png,images/train_2000/BC38_R04.png_crop_187_0000_b.png,images/train_2000/BC38_R04.png_crop_187_0000_ref.png,images/train_2000/BC38_R04.png_crop_187_0000_ref.png,A
test1,1172,images/train_2000/BC38_R04.png_crop_203_0000_a.png,images/train_2000/BC38_R04.png_crop_203_0000_b.png,images/train_2000/BC38_R04.png_crop_203_0000_ref.png,images/train_2000/BC38_R04.png_crop_203_0000_ref.png,B
test1,1173,images/train_2000/BC38_R04.png_crop_270_0000_a.png,images/train_2000/BC38_R04.png_crop_270_0000_b.png,images/train_2000/BC38_R04.png_crop_270_0000_ref.png,images/train_2000/BC38_R04.png_crop_270_0000_ref.png,B
test1,1174,images/train_2000/BC38_R04.png_crop_285_0000_a.png,images/train_2000/BC38_R04.png_crop_285_0000_b.png,images/train_2000/BC38_R04.png_crop_285_0000_ref.png,images/train_2000/BC38_R04.png_crop_285_0000_ref.png,B
test1,1175,images/train_2000/BC38_R04.png_crop_296_0000_a.png,images/train_2000/BC38_R04.png_crop_296_0000_b.png,images/train_2000/BC38_R04.png_crop_296_0000_ref.png,images/train_2000/BC38_R04.png_crop_296_0000_ref.png,B
test1,1176,images/train_2000/BC38_R04.png_crop_341_0000_a.png,images/train_2000/BC38_R04.png_crop_341_0000_b.png,images/train_2000/BC38_R04.png_crop_341_0000_ref.png,images/train_2000/BC38_R04.png_crop_341_0000_ref.png,A
test1,1177,images/train_2000/BC38_R04.png_crop_347_0000_a.png,images/train_2000/BC38_R04.png_crop_347_0000_b.png,images/train_2000/BC38_R04.png_crop_347_0000_ref.png,images/train_2000/BC38_R04.png_crop_347_0000_ref.png,A
test1,1178,images/train_2000/BC38_R04.png_crop_357_0000_a.png,images/train_2000/BC38_R04.png_crop_357_0000_b.png,images/train_2000/BC38_R04.png_crop_357_0000_ref.png,images/train_2000/BC38_R04.png_crop_357_0000_ref.png,B
test1,1179,images/train_2000/BC38_R04.png_crop_367_0000_a.png,images/train_2000/BC38_R04.png_crop_367_0000_b.png,images/train_2000/BC38_R04.png_crop_367_0000_ref.png,images/train_2000/BC38_R04.png_crop_367_0000_ref.png,A
test1,1180,images/train_2000/BC38_R04.png_crop_405_0000_a.png,images/train_2000/BC38_R04.png_crop_405_0000_b.png,images/train_2000/BC38_R04.png_crop_405_0000_ref.png,images/train_2000/BC38_R04.png_crop_405_0000_ref.png,A
test1,1181,images/train_2000/BC38_R04.png_crop_406_0000_a.png,images/train_2000/BC38_R04.png_crop_406_0000_b.png,images/train_2000/BC38_R04.png_crop_406_0000_ref.png,images/train_2000/BC38_R04.png_crop_406_0000_ref.png,A
test1,1182,images/train_2000/BC38_R04.png_crop_420_0000_a.png,images/train_2000/BC38_R04.png_crop_420_0000_b.png,images/train_2000/BC38_R04.png_crop_420_0000_ref.png,images/train_2000/BC38_R04.png_crop_420_0000_ref.png,B
test1,1183,images/train_2000/BC38_R04.png_crop_444_0000_a.png,images/train_2000/BC38_R04.png_crop_444_0000_b.png,images/train_2000/BC38_R04.png_crop_444_0000_ref.png,images/train_2000/BC38_R04.png_crop_444_0000_ref.png,A
test1,1184,images/train_2000/BC38_R04.png_crop_466_0000_a.png,images/train_2000/BC38_R04.png_crop_466_0000_b.png,images/train_2000/BC38_R04.png_crop_466_0000_ref.png,images/train_2000/BC38_R04.png_crop_466_0000_ref.png,B
test1,1185,images/train_2000/BC38_R04.png_crop_475_0000_a.png,images/train_2000/BC38_R04.png_crop_475_0000_b.png,images/train_2000/BC38_R04.png_crop_475_0000_ref.png,images/train_2000/BC38_R04.png_crop_475_0000_ref.png,B
test1,1186,images/train_2000/BC38_R04.png_crop_489_0000_a.png,images/train_2000/BC38_R04.png_crop_489_0000_b.png,images/train_2000/BC38_R04.png_crop_489_0000_ref.png,images/train_2000/BC38_R04.png_crop_489_0000_ref.png,B
test1,1187,images/train_2000/BC38_R04.png_crop_545_0000_a.png,images/train_2000/BC38_R04.png_crop_545_0000_b.png,images/train_2000/BC38_R04.png_crop_545_0000_ref.png,images/train_2000/BC38_R04.png_crop_545_0000_ref.png,A
test1,1188,images/train_2000/BC38_R04.png_crop_546_0000_a.png,images/train_2000/BC38_R04.png_crop_546_0000_b.png,images/train_2000/BC38_R04.png_crop_546_0000_ref.png,images/train_2000/BC38_R04.png_crop_546_0000_ref.png,B
test1,1189,images/train_2000/BC38_R04.png_crop_558_0000_a.png,images/train_2000/BC38_R04.png_crop_558_0000_b.png,images/train_2000/BC38_R04.png_crop_558_0000_ref.png,images/train_2000/BC38_R04.png_crop_558_0000_ref.png,A
test1,1190,images/train_2000/BC38_R04.png_crop_577_0000_a.png,images/train_2000/BC38_R04.png_crop_577_0000_b.png,images/train_2000/BC38_R04.png_crop_577_0000_ref.png,images/train_2000/BC38_R04.png_crop_577_0000_ref.png,A
test1,1191,images/train_2000/BC38_R04.png_crop_579_0000_a.png,images/train_2000/BC38_R04.png_crop_579_0000_b.png,images/train_2000/BC38_R04.png_crop_579_0000_ref.png,images/train_2000/BC38_R04.png_crop_579_0000_ref.png,B
